Country,OptIn Date,Agree,AgeGroup,City,Gender,Occupation_raw,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,NormallyDo_raw,NormallyDo,PandemicChange,YesPandemicChange_raw,YesPandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Blurred vision,Experience_Clammy skin,Experience_Concentration loss,Experience_Confusion,Experience_Dizziness,Experience_Fatigue,Experience_Feeling hot,Experience_Feeling listless/lack of engagement with social activities/family,Experience_Feeling sweaty,Experience_Feeling thirsty,Experience_Headache,Experience_Irrational behaviour,Experience_Loss of consciousness [extensive],Experience_Muscle cramps,Experience_Muscle weakness,Experience_Nausea,Experience_Poor quality of sleep,Experience_Rash,Experience_Vomiting,Experience_DONTKNOW,Experience_REFUSED,ExperienceBeforeHeat (Feeling hot),ExperienceBeforeHeat (Poor quality of sleep),ExperienceBeforeHeat (Nausea),ExperienceBeforeHeat (Vomiting),ExperienceBeforeHeat (Dizziness),ExperienceBeforeHeat (Feeling sweaty),ExperienceBeforeHeat (Headache),ExperienceBeforeHeat (Feeling listless/lack of engagement with social activities/family),ExperienceBeforeHeat (Muscle cramps),ExperienceBeforeHeat (Blurred vision),ExperienceBeforeHeat (Feeling thirsty),ExperienceBeforeHeat (Fatigue),ExperienceBeforeHeat (Confusion),ExperienceBeforeHeat (Concentration loss),ExperienceBeforeHeat (Clammy skin),ExperienceBeforeHeat (Muscle weakness),ExperienceBeforeHeat (Rash),ExperienceBeforeHeat (Irrational behaviour),ExperienceBeforeHeat (Loss of consciousness [extensive]),FeelingMore,PhysicalConflict,HeatAffect
Indonesia,25/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,REFRIGERATOR,OTHER,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,2,4,Get some fresh air,Spend More time outdoors,YES,Indoor,Spend More time indoors,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,NEUTRAL,WARM,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,24/07/2020,Yes,18-24,Jakarta Special Capital Region,FEMALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,4,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,HOT,HOT,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME
Indonesia,14/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,1,WOODEN SHINGLES,PALM FRONDS/WOVEN MATS,CEMENT,2,3,Switch on the fan,Use Air Coolers,YES,Spending less time indoor,Spend More time outdoors,HALF OF THE DAY,SLIGHTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,WARM,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,YES,FRUSTRATED,ABOUT THE SAME,ABOUT THE SAME
Indonesia,21/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,Entrepreneur : Laundry,PAID LABOR/WAGE,NO,CEILING FAN,OTHER,10,BOTTLES,SUPPLIED IN TANKS,3,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,6,5,Switch on the fan,Use Air Coolers,NO,,,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,COOL,COMFORTABLE,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,YES,,,,YES,,,,,,,,,,,,,,,IMPATIENT,NO,LESS
Indonesia,23/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,5,Fan,Use Air Coolers,NO,,,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,SLIGHTLY WARM,VERY HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,25/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,4,Open the window,Open ventilations,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,21/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,Motorbike Taxis,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CEMENT,1,3,Open the door and window,Open ventilations,NO,,,HALF OF THE DAY,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,HOT,PERFECTLY TOLERABLE,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,NO,YES,YES,,YES,YES,YES,YES,,,YES,YES,MAYBE,YES,YES,YES,NO,,,IRRITABLE,YES,MORE
Indonesia,27/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,SUPPLIED IN TANKS,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,4,Switch on the fan,Use Air Coolers,YES,Fan equipment,Use Air Coolers,HALF OF THE DAY,SLIGHTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,14/07/2020,Yes,18-24,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,10,OTHER,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,5,Switch on the fan and open the window,Use Air Coolers,YES,More at home,Spend More time indoors,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,HOT,VERY DIFFICULT TO TOLERATE,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,CAN'T REMEMBER,,YES,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE
Indonesia,25/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,17,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,4,Fan oneself,Use Air Coolers,YES,Get some fresh air in front of the house,Spend More time outdoors,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,EASIER,VERY HOT,WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,24/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,Switch on the fan,Use Air Coolers,NO,,,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,SLIGHTLY WARM,COMFORTABLE,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,NO,,,,,,,,IMPATIENT,NO,LESS
Indonesia,25/07/2020,Yes,35+,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,4,Open the window,Open ventilations,NO,,,HALF OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,WARM,VERY HOT,VERY DIFFICULT TO TOLERATE,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,YES,,,,,,,UNHAPPY,NO,ABOUT THE SAME
Indonesia,16/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,8,OTHER,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,4,"Go outside, at the house terrace",Spend More time outdoors,YES,Outside,Spend More time outdoors,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,MAYBE,,,,,,MAYBE,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,20/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,3,WOODEN SHINGLES,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,1,9,Switch on the fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,COOL,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,LESS
Indonesia,27/07/2020,Yes,35+,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,2,Install the fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,2,Switch on the fan,Use Air Coolers,NO,,,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,REFUSED,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],BAMBOO POLES OR WOOD,CEMENT,2,4,Go outside home to get some fresh air,Spend More time outdoors,NO,,,HALF OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,EASIER,SLIGHTLY WARM,HOT,VERY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,YES,,,,,,,,,IMPATIENT,NO,ABOUT THE SAME
Indonesia,20/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,3,BAMBOO,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,2,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,24/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,20,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,4,Take off clothes,Take off Clothes,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,NO,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,Entrepreneur,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,10,BOTTLES,SUPPLIED IN TANKS,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,2,3,Open the window,Open ventilations,NO,,,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,NEUTRAL,COMFORTABLE,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,23/07/2020,Yes,25-34,Jakarta Special Capital Region,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,6,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CEMENT,3,4,Window and the door opened,Open ventilations,YES,Spending more time outdoor,Spend More time outdoors,VERY LITTLE – ONLY FOR SLEEPING,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,20/07/2020,Yes,18-24,Jakarta Special Capital Region,MALE,Laid off,UNEMPLOYED,NO,TABLE FAN,INFORMAL CONNECTION,12,OTHER,SUPPLIED IN TANKS,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,3,5,Open the window,Open ventilations,NO,,,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,EASIER,COOL,COOL,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,22/07/2020,Yes,35+,Jakarta Special Capital Region,FEMALE,Housewife,UNEMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,1,5,Switch on the fan,Use Air Coolers,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,HOT,HOT,INTOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
Indonesia,25/07/2020,Yes,35+,Jakarta Special Capital Region,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,TABLE FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,3,Switch on the fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,HOT,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,22/07/2020,Yes,35+,Jakarta Special Capital Region,FEMALE,Selling,INFORMAL TRADE / STREET SALES,NO,TABLE FAN,INFORMAL CONNECTION,10,OTHER,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CERAMIC TILES,4,4,Switch on the fan,Use Air Coolers,NO,,,VERY LITTLE – ONLY FOR SLEEPING,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,NEUTRAL,HOT,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,YES,,,,,,,,,,,,,,,,,,UNHAPPY,NO,MORE
Indonesia,20/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,Housewife,UNEMPLOYED,NO,CEILING FAN,OTHER,8,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,5,3,Switch on the fan,Use Air Coolers,NO,,,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY COOL,COMFORTABLE,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,NO,,,,,,,NO,,,,YES,NO,,,,,,,IMPATIENT,ABOUT THE SAME,ABOUT THE SAME
Indonesia,22/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,24,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,4,Open the door,Open ventilations,NO,,,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,WARM,PERFECTLY TOLERABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE
Indonesia,20/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,Housewife,UNEMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,6,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,3,3,Get some fresh air,Spend More time outdoors,YES,Stay at home,Spend More time indoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,HOT,COMFORTABLE,SLIGHTLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME
Indonesia,24/07/2020,Yes,18-24,Jakarta Special Capital Region,FEMALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,1,SHEET METAL [TIN/ZINC/CORRUGATED IRON],REINFORCED CONCRETE,CERAMIC TILES,2,3,Install the fan,Use Air Coolers,YES,Spending more time indoor,Spend More time indoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,DON'T KNOW
Indonesia,25/07/2020,Yes,25-34,Jakarta Special Capital Region,FEMALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,OTHER,18,BOTTLES,COMMUNAL OR STREET-END TAP,2,DRIED CLAY,REINFORCED CONCRETE,CERAMIC TILES,4,4,Open the window,Open ventilations,YES,Spending little time outdoor,Spend More time outdoors,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,THE SAME,WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME
