Country,Observation Date,Language,AgeGroup,City,Gender,Occupation_raw,Occupation,OwnHouse,CoolHome,Electricity,HoursDay,DrinkingWater,HouseholdPurposes,Rooms,RoofingMaterial,WallMaterial,FloorMaterial,Windows,People in Household,NormallyDo_raw,NormallyDo,PandemicChange,YesPandemicChange_raw,YesPandemicChange,SpendAtHome,AmountOfTime,Income,EatingHabits,WaterIntake,ElectricityUsage,HealthServices,HomeWarm,TemperatureInsideHome,TemperatureOutsideHome,Experience_Blurredvision,Experience_Clammyskin,Experience_Confusion,Experience_Convulsions,Experience_Dizziness,Experience_Faintingbrieflossofconsciousness,Experience_Fatigue,Experience_Feelinghot,Experience_Feelinglistlesslackofengagementwithsocialactivitiesfa,Experience_Feelingsweaty,Experience_Feelingthirsty,Experience_Headache,Experience_Irrationalbehaviour,Experience_Lossofconsciousnessextensive,Experience_Musclecramps,Experience_Muscleweakness,Experience_Nausea,Experience_Poorqualityofsleep,Experience_Rash,Experience_Vomiting,Experience_DONTKNOW,Experience_REFUSED,ExperienceBeforeHeatConfusion,ExperienceBeforeHeatFeelinghot,ExperienceBeforeHeatFeelingsweaty,ExperienceBeforeHeatFeelingthirsty,ExperienceBeforeHeatFatigue,ExperienceBeforeHeatFeelinglistlesslackofengagementwithsocialact,ExperienceBeforeHeatPoorqualityofsleep,ExperienceBeforeHeatHeadache,ExperienceBeforeHeatClammyskin,ExperienceBeforeHeatFaintingbrieflossofconsciousness,ExperienceBeforeHeatIrrationalbehaviour,ExperienceBeforeHeatMuscleweakness,ExperienceBeforeHeatMusclecramps,ExperienceBeforeHeatNausea,ExperienceBeforeHeatDizziness,ExperienceBeforeHeatBlurredvision,ExperienceBeforeHeatVomiting,ExperienceBeforeHeatRash,ExperienceBeforeHeatLossofconsciousnessextensive,ExperienceBeforeHeatConvulsions,FeelingMore,PhysicalConflict,HeatAffect,Language2
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,9,BOTTLES,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,5,We start fan,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,HOT,INTOLERABLE,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,YES,,,,,,,,,,,,,,,SHORT TEMPERED,NO,MORE,Urdu
Pakistan,30/06/2020,Urdu,18-24,Karachi,MALE,Student,STUDENT,NO,CEILING FAN,12-VOLT BATTERY,19,BOTTLES,SUPPLIED IN TANKS,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,1,9,Fan is used,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,EASIER,NEUTRAL,COMFORTABLE,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,NO,,,,,,,,,,,,,,,,,,IRRITABLE,NO,ABOUT THE SAME,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,FEMALE,Student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,15,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,T-GIRDER,REINFORCED CONCRETE,CEMENT,1,7,when light goes outDo nothing just wait for it,Spend More time indoors,NO,N/A,N/A,HALF OF THE DAY,SIGNIFICANTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,YES,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,01/07/2020,Urdu,18-24,Karachi,MALE,student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,6,She takes bath,Taking a bath,NO,N/A,N/A,HALF OF THE DAY,SLIGHTLY INCREASED,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,CAN'T REMEMBER,,,,,,,,,,,,,DON'T KNOW,DON'T KNOW,DON'T KNOW,Urdu
Pakistan,02/07/2020,Urdu,18-24,Hyderabad,MALE,Unemployed,UNEMPLOYED,NO,TABLE FAN,SOLAR,12,BOTTLES,COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,6,In afternoon,Other response,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,DON'T KNOW,NO,MORE,Urdu
Pakistan,30/06/2020,Urdu,18-24,Hyderabad,FEMALE,Student,STUDENT,NO,CEILING FAN,SOLAR,24,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,6,For air she sit in front,Other response,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,NO CHANGE,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,,YES,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,02/07/2020,Urdu,35+,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,0,4,She always has a open gate,Open ventilations,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,THE SAME,VERY HOT,VERY HOT,INTOLERABLE,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,,YES,YES,,,,,,,,,,,,,,DON'T KNOW,NO,ABOUT THE SAME,Urdu
Pakistan,29/06/2020,Urdu,35+,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,7,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,BAMBOO,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,1,4,99,Refused,YES,99,Refused,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY INCREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,THE SAME,WARM,WARM,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,YES,,,,,,,,,,,,,,,,,SHORT TEMPERED,YES,ABOUT THE SAME,Urdu
Pakistan,01/07/2020,Urdu,25-34,Karachi,FEMALE,House wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,8,BOTTLES,COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,7,Nothing,Nothing,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,HOT,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,YES,,,,,,,,,,,,,,,,,SHORT TEMPERED,YES,LESS,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,They stay at home,NOTHING,NO,CEILING FAN,GENERATOR,24,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,GALVANISED IRON,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,3,4,She takes bath,Taking a bath,NO,N/A,N/A,HALF OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,COMFORTABLE,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,,,,,,,,,,,,,,,,,,,,REFUSED,NO,ABOUT THE SAME,Urdu
Pakistan,01/07/2020,Urdu,35+,Karachi,FEMALE,house wife,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,6,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,7,Battery powered 12 volts fan,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY INCREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE MORE,I HAVE HAD TO USE LESS ENERGY,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,DON'T KNOW,ABOUT THE SAME,MORE,Urdu
Pakistan,30/06/2020,Urdu,25-34,Hyderabad,MALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,INFORMAL CONNECTION,18,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,15,Does Nothing when light goes out,Nothing,NO,N/A,N/A,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,,,YES,,,,,,,,,,,,,SHORT TEMPERED,NO,ABOUT THE SAME,Urdu
Pakistan,05/07/2020,Urdu,25-34,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,12-VOLT BATTERY,8,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,2,T-GIRDER,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,1,12,Takes bath,Taking a bath,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,HARDER,HOT,VERY HOT,FAIRLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,YES,,,YES,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,03/07/2020,Urdu,18-24,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,2,6,Hand fan,Use Air Coolers,NO,N/A,N/A,SOME OF THE DAY,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,NO - NO CHANGE,I HAVE HAD TO USE LESS ENERGY,THE SAME,VERY HOT,VERY HOT,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,,,,,,,,,,,,,,,,,,,,REFUSED,NO,MORE,Urdu
Pakistan,29/06/2020,Urdu,18-24,Karachi,MALE,GOVERNMENT ASSISTANCE/SOCIAL PROTECTION NETWORKS [PENSIONS],GOVERNMENT ASSISTANCE/SOCIAL PROTECTION NETWORKS [PENSIONS],NO,CEILING FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,10,Nothing,Nothing,NO,N/A,N/A,HALF OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,HARDER,WARM,SLIGHTLY WARM,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,UNHAPPY,NO,ABOUT THE SAME,Urdu
Pakistan,03/07/2020,Urdu,35+,Karachi,FEMALE,.,OTHER RESPONSE,NO,CEILING FAN,INFORMAL CONNECTION,12,BOTTLES,SUPPLIED IN TANKS,2,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,2,5,We take bath,Taking a bath,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,DON'T KNOW,NO CHANGE - IT IS NOT ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,VERY HOT,VERY HOT,VERY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,,,,,,,,,,,,,,,,,,REFUSED,REFUSED,MORE,Urdu
Pakistan,28/06/2020,Urdu,18-24,Karachi,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,INFORMAL CONNECTION,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,MUD BRICK [CRUDE/RAW/COOKED],CEMENT,2,4,She takes bath,Taking a bath,NO,N/A,N/A,HALF OF THE DAY,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,YES - I USE MORE,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,WARM,WARM,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,,,,,,,,,,,,,,,,,,,,REFUSED,REFUSED,MORE,Urdu
Pakistan,01/07/2020,Urdu,35+,Karachi,FEMALE,DON'T KNOW,DON'T KNOW,NO,TABLE FAN,OTHER,8,SUPPLIED IN TANKS,OTHER,3,GALVANISED IRON,REINFORCED CONCRETE,CEMENT,2,4,Hand fan,Use Air Coolers,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,HOT,HOT,REFUSED,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,FRUSTRATED,ABOUT THE SAME,LESS,Urdu
Pakistan,05/07/2020,Urdu,25-34,Karachi,FEMALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,INFORMAL CONNECTION,4,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,SHEET METAL [TIN/ZINC/CORRUGATED IRON],MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,4,Many times in day,Other response,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,THE SAME,HOT,HOT,INTOLERABLE,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,YES,,,,,,,,,,,,,,,,,SHORT TEMPERED,YES,ABOUT THE SAME,Urdu
Pakistan,30/06/2020,Urdu,25-34,Karachi,FEMALE,EMPLOYED IN PRIVATE COMPANY,EMPLOYED IN PRIVATE COMPANY,NO,CEILING FAN,SOLAR,16,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,2,6,Even all the day,Other response,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE HAD TO USE LESS ENERGY,HARDER,WARM,WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,YES,,,,,,,,,,,,,,,,,,,FRUSTRATED,REFUSED,MORE,Urdu
Pakistan,01/07/2020,Urdu,18-24,Hyderabad,FEMALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,CEILING FAN,SOLAR,20,BOTTLES,SUPPLIED IN TANKS,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,10,In day we open window,Open ventilations,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE MORE,NO CHANGE,HARDER,SLIGHTLY WARM,WARM,VERY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,MORE,Urdu
Pakistan,29/06/2020,Urdu,25-34,Karachi,MALE,Student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,14,SUPPLIED IN TANKS,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,10,She uses air cooler,Use Air Coolers,NO,N/A,N/A,HALF OF THE DAY,REMAINED ABOUT THE SAME,REMAINED ABOUT THE SAME,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,NEUTRAL,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,,,,,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,29/06/2020,Urdu,25-34,Karachi,MALE,DON'T KNOW,DON'T KNOW,NO,OTHER,12-VOLT BATTERY,6,OTHER,OTHER,2,T-GIRDER,DON'T KNOW,CEMENT,1,11,We go outside,Spend More time outdoors,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SLIGHTLY DECREASED,NO CHANGE - IT IS NOT ENOUGH,YES - I USE LESS,NO CHANGE,HARDER,HOT,HOT,FAIRLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,YES,YES,,,YES,,,,,,,,,,,,,FRUSTRATED,NO,DON'T KNOW,Urdu
Pakistan,30/06/2020,Urdu,25-34,Karachi,FEMALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,TABLE FAN,INFORMAL CONNECTION,8,SUPPLIED IN TANKS,SUPPLIED IN TANKS,2,GALVANISED IRON,PALM FRONDS/WOVEN MATS,CEMENT,2,6,Many times in day,Other response,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,HOT,HOT,INTOLERABLE,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,MAYBE,,,,,YES,,,,,,,,,,,,,UNHAPPY,YES,ABOUT THE SAME,Urdu
Pakistan,05/07/2020,Urdu,25-34,Karachi,MALE,BUSINESS/SELF-EMPLOYED,BUSINESS/SELF-EMPLOYED,NO,OTHER,OTHER,12,OTHER,OTHER,3,T-GIRDER,REINFORCED CONCRETE,CEMENT,2,6,Taking shower,Taking a bath,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT MORE - IT IS ENOUGH,DON'T KNOW,I HAVE HAD TO USE LESS ENERGY,THE SAME,HOT,WARM,PERFECTLY TOLERABLE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,,,,,,,,,,,,,,,,,,,,,UNHAPPY,DON'T KNOW,LESS,Urdu
Pakistan,29/06/2020,Urdu,35+,Hyderabad,MALE,HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],HELP FROM FAMILY AND/OR FRIENDS [FROM INSIDE OF THE COUNTRY],NO,TABLE FAN,12-VOLT BATTERY,6,SUPPLIED IN TANKS,COMMUNAL OR STREET-END TAP,3,CERAMIC TILE,MUD BRICK [CRUDE/RAW/COOKED],SAND/DIRT,2,6,"In day,We take air from fan",Use Air Coolers,NO,N/A,N/A,VERY LITTLE – ONLY FOR SLEEPING,SLIGHTLY DECREASED,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,VERY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,MAYBE,MAYBE,,,,,,,,,,,,,,,,,,UNHAPPY,ABOUT THE SAME,ABOUT THE SAME,Urdu
Pakistan,02/07/2020,Urdu,25-34,Hyderabad,MALE,student,STUDENT,NO,CEILING FAN,INFORMAL CONNECTION,12,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,2,DRIED CLAY,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,2,4,We turn on fan,Use Air Coolers,NO,N/A,N/A,SOME OF THE DAY,REMAINED ABOUT THE SAME,SIGNIFICANTLY DECREASED,I EAT LESS - IT IS NOT ENOUGH,YES - I USE LESS,I HAVE BEEN ABLE TO USE MORE ENERGY,HARDER,SLIGHTLY WARM,WARM,VERY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,CAN'T REMEMBER,,,,,,,,,,,,,,,,,,SHORT TEMPERED,NO,LESS,Urdu
Pakistan,30/06/2020,Urdu,35+,Karachi,FEMALE,Hw,HOUSEWIFE,NO,CEILING FAN,INFORMAL CONNECTION,23,BOTTLES,SUPPLIED IN TANKS,3,REINFORCED CONCRETE,REINFORCED CONCRETE,CEMENT,3,5,She is available in afternoon then stays at home,Spend More time indoors,NO,N/A,N/A,MOST OF THE DAY – EXCEPT FOR SHORT TRIPS OUT,SIGNIFICANTLY INCREASED,SIGNIFICANTLY DECREASED,NO CHANGE - IT IS ENOUGH,NO - NO CHANGE,NO CHANGE,THE SAME,SLIGHTLY WARM,SLIGHTLY WARM,FAIRLY DIFFICULT TO TOLERATE,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,,YES,YES,,,,YES,,,,,,,,,,,,,FRUSTRATED,NO,ABOUT THE SAME,Urdu
Pakistan,29/06/2020,Urdu,25-34,Karachi,MALE,PAID LABOR/WAGE,PAID LABOR/WAGE,NO,CEILING FAN,OTHER,8,COMMUNAL TAP/SHARED TAP [ALSO CALLED STAND PIPE/STREET END TAP/YARD TAP],COMMUNAL OR STREET-END TAP,1,WOODEN SHINGLES,MUD BRICK [CRUDE/RAW/COOKED],CLAY COURT,1,3,She takes bath,Taking a bath,NO,N/A,N/A,SOME OF THE DAY,SLIGHTLY INCREASED,SLIGHTLY DECREASED,I EAT LESS - IT IS ENOUGH,YES - I USE LESS,NO CHANGE,HARDER,SLIGHTLY WARM,SLIGHTLY WARM,SLIGHTLY DIFFICULT TO TOLERATE,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,MAYBE,MAYBE,,,,,,,,,,,,,,,,,,FRUSTRATED,NO,LESS,Urdu
